sentence_id	sentence	sentence_domain	source
0ca28562e6d294f66e4f6f6f5c86c3478c2fc6480d6eb51105b2833a77d8d930	Daha önce yapıyordum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0cce050bb68aea821bd775da0f637d946d771f4a9ae8d18e7655973b9e6aaa95	Ama hizmetten memnun kalmazsam nasil bir yol izleriz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0ce559f9946cd517526102ded54799c4ee64ee78fc824fd2655ed0aed49449ac	Anladım efendim adresinizi alabilir miyim?. Alt yapı kontrolü sağlayalım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0ceee28a79a310fdf5da5d799d278a2d74cbb83fdb2970918bed8a8df8b0fc76	Daha önce kullanan olmamis		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0cf9411dcaee67ab022c975f20301ba96faf552fb3e267773b7c7ccaa64b80b6	Aleyküm Selam nasıl yardımcı olabilirim ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0d131e9fe9d4c1ee57045fabd874f840ea08e88401e4cfa77ef90321ef75cd7c	Daha uygun tarifeleriniz varmi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0d1ee33af36d2610a0f4e8cecd9b18d27c1eae4ada28ab4ffcba23c2b06e7ecf	Cumartesi Taşıma Talebin de bulusmuş tum evraklarimi indirip imzalayip WhatsApp tan Size Gonderim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0d2b09dea4ba649c132a77c98c339ade7fa7fd97b1976b3b63b5a78dce00f304	Daire sayısı cok olan bizim konum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0d4523fd25e4b98941d825a991b1fc04adc29adb4a8458d7fc3bc615d6c769bc	Deneme suresi var mı?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0d5604767d1b69c2c2d83c2cfe0f19905918dd79bc9ac9e4597c1228afa7fba9	Anlaşmanız		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0d8352c9a5a16c6399ffd8d8841660ce6a7d4b997cf67cb8188e714c93dec60f	Cevap vermeyecekseniz neden boyle bir mesaj sistemi yaptınız ki ne anlamı var.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0d999a55ea237d44f1c1c0854c1fd2f7dbc1a973f51b19de5170adb0ebe613c9	Alt yapı oluştursak		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0dc19272ae03a1de09b86ab761c1f6e2aeb924a879a4b6b815356f4e0ce0714a	Arkadaşımı davet etmek istiyordum gibirnetli olucak		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0dcbad45942a9801c9ddbf92963d8108eab8d03f38f9beacbab61fb684325634	Anladım peki yeni bir ofis tutuyorumda alt yapısı varmış nekadar sürede bağlantı sağlanılır		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0e081956720c2b1045b3ec6b82fc97e4a1d241347345aa69c393bc42f501388c	Hello		self
0e1c805fe5e95df90a52eae72fd7adf5af6a5b6c096369f7e5f92193cab01632	Anladım burcu hanım teşekkür ederim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0e1dec47b577333a7df95474ddfbdcf11b6410643c3d4a2a97f3b767e10b261e	Aras kargo varmi anlaşmalı kargolarda		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0e2fefe14fbdf4d09b4b2a29e49357228a92472b1966f930db7459b8a21a6ec3	Ama hız testu yaptığımda sonuçlar normal çıkıyor böyle bi problemi yasamiycaksam gibirnete gecmeyi düşünüyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0e59315ea2a6ed96212e89632a3d0679858c41baf2f6ef56059b398ba6e1175c	Ama gibirnet kullanan arkadaşım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0e8d32fa9b0e20901eb558106ad3ea7f4de782925eab07c7e73f69c58f0d80c2	Daire içine kadar glen kablonuzun cekılı olması		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0ea559a30919f7b751dc4928e1300334fc932b250bc298e5a76b4f06fa8f7b93	Ayrıca online işlemler e giril yapamıyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0eb45d44e7d8825b71b38ca6b44edb60362ea7d1b2867b594bf51436e153d903	Dakikalardir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0f025c83a912b42b79df68612c107bcac0b6b00be0aec34cf5db49a4e175c932	Arkadaşım ödeme yapamiyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0f3d871b0aadf4c5fab48201c883161d8640ae158ed52da2d6b2eded4ed0a5b5	Daha önceden kaç Mbps almaktaydınız ?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0f40c6b71d2da8197f98b9a95aba4d623b33d3a549f59ab39037dee00cfaac93	Donma sorunu kopma sorunu olurmu olursa geçmek niyetim yok		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0f461446fabd6ce95877ca9d95777040a46008c53b8dedcfda360f553f155f6b	Ali Demirtaş borcunu sorgulatmak istiyorum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0f57658f8440bc462a4845ad9271ca21fed10ac95a5a8a4a5e5fb30b067926fe	Alt yapim var ne kadar ücreti acaba		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0f5fa0fc71aedba21b219bc285f5e96580bc8bb800afb70341a38319311c42c2	Demirlibahce mahalleai		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0f6c1e32ad03bbb509103ef74b3ec9f316efa1f0e23efc5fa1d0866a1de55bb4	Cuma gününe kadar işlemim biter mi acaba cuma günü kuruluma gelirler mi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0f895727e269d9ca04977ae11e553d3f8cda250a9832522e13cdb862b440d050	Ararmısın		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0f93d96849b78e15654abef87f2b0f89c6621f8f9e2a878487ae2884e155dc82	Doldurup whatsapp hattmızdan göndermenız yeterlidir		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0fb5ae36355a9d2c463aa457e87d099a2151a63806a20dddbd40d2c951e5596a	Alt yapisiz  hizmet veriyormusunuz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0fc3e2d6f5f432926389606e7974f7cfc5e74a276c14b0e33bb59904a9cb8312	Ama sikayetvar sitesinde bir sürüde olumsuz yorum okudum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
0fc803d1fcb599cc1535ab270c862d1da0ced9bba62d735ca16697e811469c49	Doldurmam gerekiyor mu o kızmı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
10820d3b2a60730c211c27414aab5cc90ffe76257efd21067adcc14ca1c6e043	Daha sonra nekadar olacak		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
10fca730a18e2368d23e1b679ef3d0392bd4b4e802db51113d341ab0035f3fdd	Ayrıca modem e bağlı farklı cihaz da olmayacak şekilde		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
11106f59859a94dce8ca3bb6e59d9081597b240ce8fb29896153148c96fdf9d1	Daha doğrusu vdsl ve adsl ne demek onu bilmiyorun		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
11247cb4d4a3e017b53a51d61b17f128ed8611c60a832caf296a43e819a12cd2	Dekontu da paylastim hiç bir işlem yapılmamış		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
113ebc9b65e62013201a3782217ddaaf1bdf47ffb3062128f05dff8156240092	Daha öncede iletişime geçtim böyle yine adımı soyadimi sordular bir daha dönüş olmadı		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
11772110802d0693a5f83e526f68ab08b0553a5ce0ab8d50979f036a4fe291bf	Ayrıca yil icerisinde zam olacakmi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
11994badcb616de97dd7666bca70deaa3bdfdacaba8990454b7a987efcd9e0ad	Cihad akçay olarak Bi kontrol edermisiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
11ab790dc396d35d15c6462af33eeca9e5d093b5584b6b998854bf150072e91b	Doğrudur benim yapmam gerekenler nelerdir başvuru icin		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
11afd4f866b6c50e770a63a4cb338405faf708d3bd61e51c891003edf755b0e0	Aynı port uzerınden Geçiş saglanacagı ıcın fızıksel bır mudahale gerekmemektedır.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
11c2bb257ab7f46a8b330c7ed0ea20fe21e51dddbdba8346650db60b4f0f1927	Ama odemek istiyorum suan musait degil abim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
11e62a2464a32fc4870a6f994d7125fe93f9e19c2be19126b847de23a1ee689d	Arama şansınız yokmu		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
12131dd7512e5e4b7cd04a39c496a9054e4911fe986dd554cbcc65f74fa42841	Ama şifre kısminda şifrenin kısa olduğu yazıyor		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
12141f31b1238813c6529aaff1c8b390176c6f0d6bc12189bfe12a3c6f7df1e1	Alt yapı talebi gıbırnet tarafından oluşturduldu.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
1222f5f0ed9b36daa309ca60db1445d18d79ec45cb47c8e795a7a3e3a13d6c35	Dediğimiz gibi sene bir defa olur sadece efendım		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
12aec80d1797705488242e933b4ffe3438e9500a395ea751c4d168661893d0f2	Apartmandan daireye vdsl		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
13133bab7e56aec231924f1e53571964b2bf8871df414182ac5d8d05e1f67c4c	Ankara etimesgut		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
132dff9ad2d6a219239b423c25168b11d14c35b21c30c9792da2d8c78dcba005	Daha erken bitme durumu yok sanirim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
13471d8d2002260fa903499d0c71a98e8d7c4e93b5029b57a69858e4381e887e	Alt yapınız bu tarifeleri destektemektedir Fiber altyapınız olmadığı için Fiber modeme gerek yoktur		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
1347a0911acea964fd48fb382fc2e147cf97f4cc63a57d4eca47e8f00863d240	Doğrudan geçiş yapabiliyormuyum hizmet numaram ile yoksa iptal ettirip size başvuru mu yapmam gerek		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
1396e75cae1873c8f6b477cc5538a2dc4d0fe871300dc239e22c6b6baa401f94	Alt yapi sorgulatacaktım varsa inter et aboneliği yapmak istiyordum		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
13a2216a0f6938bf0ca36e9116e3dbce1ffbba14543709a32e070c757c30794f	Cok yardımcı oldunuz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
13ccb71b5c3d2a421fc2f3a08aefa71c74f4729d30373ec9f0579757dedf4457	Alt yapi yok		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
13ddd4fdf57a6fcc7635217fce9f4610525e1bfed3bb0ed6cd02c4e2711f3d69	Cayma bedeli çıkabilir efnedim.		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
1401dd7789a71b4b13f378c85be86ecbecf7c8d4f9e15d85c61a798e7f83b73b	Alt yapı düne kadar vardi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
140215a8235c084108cdbf470dbf888277d01ccad229c79e561b148ee47271b8	Daha once baglatilmis internet fakat		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
14530ff60a00f2fa722151542efd3f1685e1c7124cf7acd9cbf9c12ba4e6a343	Dediğimiz şekilde sene sonuna kadar sabittr		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
145b5bbf91b485f9638eadee4258323dc3741831b793f1f9d521164356f82d0c	Alt yapı sorgulamasi yapicaktim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
14d80eac5b9cef54078b9476a5ff02da919fb498a4706a8313ab9a5d27be3f7e	Adres sorgulaması yapmıs mıydınız		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
14d9b2ee403243b70c139764a7294f17db6716dcda07ffca78bc18e0bcb267da	Doldurduktan sonra ilk olarak WhatsApp hattımızdan paylaşabilirsiniz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
14fc94d14c068aac0c07e63f62ac26f8f967cd60ce966b596f77e42f6b2b91d9	Adres versem bakarmısınız sizde		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
1527a3ea119ca3e6532dc98739588e986d94292744884e93ebc905c7a623c737	Dunku konusmarimizi gorebiliyormusnuz		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
1537ec1ef214373f561d09f9afe97e6cdb1a19d90cf531f38eb7fde36527e19b	Altyapı sorgulamasi		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
1551dd9c3975f3ab839e6d53979735457a7217cbdfd978edc8bf0bd1930acc77	Cok kötü sisteminiz var		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
15712cc6acfbeb9186f94bf0382286d7310d975ba0ff6d39afaa156f5b8022ff	Alt yapi yok nasil internet ala bilirim		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
1582b6030e6be0b13103ce2aa99f761006737e6d1f3183bf20c1cf2cfbb310e2	Anladım peki telefonla müş hizmetleri desteği var mı?		firmam?z veri taban?ndan bu proje bizim için önemli  Türkçe olarak 1500 saate yak?n hedefimiz var personel mesai yapacak bunun için cümleler ekliyoruz.
