clip	duration[ms]
common_voice_tr_28654988.mp3	3528
common_voice_tr_30340161.mp3	2736
common_voice_tr_30495520.mp3	3240
common_voice_tr_38119653.mp3	4176
common_voice_tr_25200697.mp3	4104
common_voice_tr_28101933.mp3	2556
common_voice_tr_38066934.mp3	4716
common_voice_tr_30409345.mp3	4968
common_voice_tr_20078108.mp3	3696
common_voice_tr_30407390.mp3	1800
common_voice_tr_30323847.mp3	3888
common_voice_tr_25804394.mp3	6588
common_voice_tr_36557416.mp3	2592
common_voice_tr_26529855.mp3	1404
common_voice_tr_21659990.mp3	3984
common_voice_tr_36443662.mp3	1656
common_voice_tr_24640945.mp3	3096
common_voice_tr_23872334.mp3	1824
common_voice_tr_30439881.mp3	2448
common_voice_tr_32885119.mp3	2556
common_voice_tr_27945924.mp3	4608
common_voice_tr_40404594.mp3	2340
common_voice_tr_36585489.mp3	2484
common_voice_tr_17815023.mp3	4056
common_voice_tr_19874170.mp3	5928
common_voice_tr_40475598.mp3	5292
common_voice_tr_20433526.mp3	4440
common_voice_tr_18355360.mp3	3216
common_voice_tr_31346812.mp3	3888
common_voice_tr_34506909.mp3	2736
common_voice_tr_32954155.mp3	2088
common_voice_tr_37890342.mp3	3168
common_voice_tr_37969038.mp3	3060
common_voice_tr_38382068.mp3	2808
common_voice_tr_35174471.mp3	3672
common_voice_tr_30272973.mp3	2376
common_voice_tr_30323952.mp3	2700
common_voice_tr_36408626.mp3	1908
common_voice_tr_24857006.mp3	3528
common_voice_tr_40000687.mp3	5076
common_voice_tr_39794752.mp3	4428
common_voice_tr_29943569.mp3	2088
common_voice_tr_26569158.mp3	1908
common_voice_tr_22250248.mp3	2496
common_voice_tr_30368961.mp3	3060
common_voice_tr_40068695.mp3	8928
common_voice_tr_37536101.mp3	6156
common_voice_tr_26532230.mp3	1332
common_voice_tr_25257073.mp3	4788
common_voice_tr_29499892.mp3	3600
common_voice_tr_36444423.mp3	2376
common_voice_tr_28444575.mp3	6840
common_voice_tr_28914476.mp3	9648
common_voice_tr_39634248.mp3	6588
common_voice_tr_25228371.mp3	3240
common_voice_tr_30461486.mp3	4176
common_voice_tr_38571854.mp3	3276
common_voice_tr_30461267.mp3	3060
common_voice_tr_30535623.mp3	1116
common_voice_tr_25199027.mp3	4104
common_voice_tr_17351994.mp3	4104
common_voice_tr_26570327.mp3	1692
common_voice_tr_40144667.mp3	5400
common_voice_tr_38303932.mp3	3600
common_voice_tr_30422687.mp3	4428
common_voice_tr_19650876.mp3	4248
common_voice_tr_36442462.mp3	5148
common_voice_tr_29688053.mp3	9648
common_voice_tr_28130310.mp3	3060
common_voice_tr_38113183.mp3	5976
common_voice_tr_32134579.mp3	7668
common_voice_tr_36559840.mp3	4176
common_voice_tr_37330233.mp3	3456
common_voice_tr_20275473.mp3	5160
common_voice_tr_35176378.mp3	2196
common_voice_tr_30418417.mp3	2268
common_voice_tr_37947764.mp3	2268
common_voice_tr_40181146.mp3	3096
common_voice_tr_25263006.mp3	4320
common_voice_tr_37198279.mp3	3168
common_voice_tr_38543597.mp3	4140
common_voice_tr_30336168.mp3	2700
common_voice_tr_37896881.mp3	2556
common_voice_tr_30366769.mp3	3708
common_voice_tr_36443805.mp3	4716
common_voice_tr_34308520.mp3	3528
common_voice_tr_29579448.mp3	6192
common_voice_tr_32829632.mp3	6264
common_voice_tr_28847024.mp3	3312
common_voice_tr_33893221.mp3	4788
common_voice_tr_29139429.mp3	4248
common_voice_tr_26545641.mp3	1296
common_voice_tr_30355008.mp3	4500
common_voice_tr_38033240.mp3	3168
common_voice_tr_24505473.mp3	3600
common_voice_tr_36432947.mp3	6048
common_voice_tr_25156105.mp3	6156
common_voice_tr_30346195.mp3	2268
common_voice_tr_36467000.mp3	7776
common_voice_tr_30341633.mp3	8280
common_voice_tr_36437198.mp3	1980
common_voice_tr_38127622.mp3	3600
common_voice_tr_34464537.mp3	2916
common_voice_tr_21731358.mp3	4272
common_voice_tr_25013629.mp3	4680
common_voice_tr_26530920.mp3	5760
common_voice_tr_20310662.mp3	5232
common_voice_tr_36408593.mp3	1800
common_voice_tr_37982334.mp3	3240
common_voice_tr_36874907.mp3	3708
common_voice_tr_38899180.mp3	6336
common_voice_tr_30385203.mp3	4680
common_voice_tr_32941174.mp3	2520
common_voice_tr_30318436.mp3	6408
common_voice_tr_36437470.mp3	2556
common_voice_tr_25565385.mp3	4896
common_voice_tr_29500183.mp3	3456
common_voice_tr_38117204.mp3	3960
common_voice_tr_34456273.mp3	2160
common_voice_tr_28346393.mp3	3528
common_voice_tr_17911019.mp3	4536
common_voice_tr_24666222.mp3	5508
common_voice_tr_25342979.mp3	4176
common_voice_tr_18076868.mp3	3696
common_voice_tr_37166184.mp3	3636
common_voice_tr_25704679.mp3	5328
common_voice_tr_38311581.mp3	4860
common_voice_tr_39935690.mp3	6660
common_voice_tr_30418557.mp3	2016
common_voice_tr_35594704.mp3	2916
common_voice_tr_20170765.mp3	4296
common_voice_tr_40065482.mp3	4320
common_voice_tr_30356462.mp3	2520
common_voice_tr_26570315.mp3	2952
common_voice_tr_30441214.mp3	2736
common_voice_tr_34969963.mp3	3240
common_voice_tr_30524198.mp3	4752
common_voice_tr_21360949.mp3	2856
common_voice_tr_37844204.mp3	6768
common_voice_tr_36585716.mp3	1836
common_voice_tr_30390223.mp3	7128
common_voice_tr_34487896.mp3	8100
common_voice_tr_20326837.mp3	3504
common_voice_tr_30391740.mp3	5256
common_voice_tr_40005663.mp3	7200
common_voice_tr_30375052.mp3	5940
common_voice_tr_32920820.mp3	2628
common_voice_tr_32566069.mp3	3492
common_voice_tr_28972362.mp3	2844
common_voice_tr_36875017.mp3	5796
common_voice_tr_32959900.mp3	3456
common_voice_tr_22023861.mp3	4512
common_voice_tr_37916740.mp3	3060
common_voice_tr_19205858.mp3	3096
common_voice_tr_25021996.mp3	4320
common_voice_tr_30472341.mp3	4608
common_voice_tr_30352845.mp3	4356
common_voice_tr_28130928.mp3	2988
common_voice_tr_25259271.mp3	4428
common_voice_tr_36406449.mp3	3168
common_voice_tr_24762405.mp3	3852
common_voice_tr_36557667.mp3	3204
common_voice_tr_35276594.mp3	7308
common_voice_tr_38067047.mp3	2160
common_voice_tr_29689077.mp3	4068
common_voice_tr_32882320.mp3	2196
common_voice_tr_32919952.mp3	2628
common_voice_tr_21462515.mp3	2544
common_voice_tr_36443267.mp3	3348
common_voice_tr_30355263.mp3	2916
common_voice_tr_30375575.mp3	7128
common_voice_tr_36874884.mp3	2556
common_voice_tr_38066599.mp3	3780
common_voice_tr_30518774.mp3	10368
common_voice_tr_30318786.mp3	3096
common_voice_tr_30396082.mp3	4428
common_voice_tr_37030357.mp3	3420
common_voice_tr_29499187.mp3	2736
common_voice_tr_38099833.mp3	2700
common_voice_tr_34682870.mp3	5328
common_voice_tr_30484662.mp3	8100
common_voice_tr_25333925.mp3	3492
common_voice_tr_30492124.mp3	1908
common_voice_tr_19596408.mp3	3792
common_voice_tr_38371060.mp3	2340
common_voice_tr_22419572.mp3	4296
common_voice_tr_37994262.mp3	2448
common_voice_tr_30369512.mp3	3600
common_voice_tr_36440094.mp3	2088
common_voice_tr_40121553.mp3	5580
common_voice_tr_33971396.mp3	4248
common_voice_tr_25278448.mp3	3456
common_voice_tr_38345883.mp3	2916
common_voice_tr_29576653.mp3	2340
common_voice_tr_38035867.mp3	3888
common_voice_tr_21445833.mp3	2256
common_voice_tr_30683179.mp3	1656
common_voice_tr_17357526.mp3	3096
common_voice_tr_37918497.mp3	2556
common_voice_tr_30695145.mp3	3456
common_voice_tr_30532008.mp3	3276
common_voice_tr_30229712.mp3	4644
common_voice_tr_30421816.mp3	2700
common_voice_tr_26635582.mp3	2268
common_voice_tr_27060080.mp3	1836
common_voice_tr_28972565.mp3	2088
common_voice_tr_38331465.mp3	5868
common_voice_tr_30441108.mp3	2700
common_voice_tr_30427349.mp3	2196
common_voice_tr_36441723.mp3	2916
common_voice_tr_28655030.mp3	3276
common_voice_tr_38007718.mp3	1836
common_voice_tr_30273160.mp3	2808
common_voice_tr_17533019.mp3	6024
common_voice_tr_30533524.mp3	2448
common_voice_tr_38031240.mp3	3456
common_voice_tr_32114874.mp3	4140
common_voice_tr_38023405.mp3	3060
common_voice_tr_30610820.mp3	5112
common_voice_tr_18842005.mp3	2904
common_voice_tr_30341647.mp3	3456
common_voice_tr_29689643.mp3	2736
common_voice_tr_32352723.mp3	3708
common_voice_tr_38313778.mp3	2916
common_voice_tr_40121484.mp3	7740
common_voice_tr_40860100.mp3	4248
common_voice_tr_34506263.mp3	2988
common_voice_tr_26563721.mp3	1692
common_voice_tr_28481542.mp3	2808
common_voice_tr_25318739.mp3	2376
common_voice_tr_25756799.mp3	3600
common_voice_tr_38116227.mp3	2700
common_voice_tr_32934673.mp3	2160
common_voice_tr_36440662.mp3	2016
common_voice_tr_36444233.mp3	1980
common_voice_tr_36746881.mp3	3276
common_voice_tr_38022275.mp3	2196
common_voice_tr_17529386.mp3	3936
common_voice_tr_30366157.mp3	2628
common_voice_tr_27777534.mp3	2448
common_voice_tr_19452928.mp3	2544
common_voice_tr_38899123.mp3	5040
common_voice_tr_38074173.mp3	2160
common_voice_tr_31785377.mp3	2700
common_voice_tr_21659178.mp3	4224
common_voice_tr_31221470.mp3	5220
common_voice_tr_26531341.mp3	2952
common_voice_tr_38103859.mp3	1836
common_voice_tr_36439882.mp3	1836
common_voice_tr_30272602.mp3	5148
common_voice_tr_30713489.mp3	3420
common_voice_tr_39525680.mp3	7308
common_voice_tr_20339736.mp3	2664
common_voice_tr_34457255.mp3	5868
common_voice_tr_18756245.mp3	3456
common_voice_tr_21347570.mp3	4704
common_voice_tr_36414704.mp3	3528
common_voice_tr_30390605.mp3	4608
common_voice_tr_30398009.mp3	2988
common_voice_tr_38094225.mp3	1908
common_voice_tr_26132757.mp3	3096
common_voice_tr_38010750.mp3	2520
common_voice_tr_32276534.mp3	2664
common_voice_tr_19803292.mp3	3408
common_voice_tr_21356201.mp3	4392
common_voice_tr_36442020.mp3	1728
common_voice_tr_39442690.mp3	3528
common_voice_tr_34515624.mp3	5220
common_voice_tr_36406267.mp3	2160
common_voice_tr_30392519.mp3	3420
common_voice_tr_19013983.mp3	5784
common_voice_tr_30439457.mp3	2556
common_voice_tr_25544432.mp3	3600
common_voice_tr_25222766.mp3	3240
common_voice_tr_17357147.mp3	3984
common_voice_tr_32960164.mp3	2556
common_voice_tr_37978661.mp3	2808
common_voice_tr_36439593.mp3	3060
common_voice_tr_17845075.mp3	4464
common_voice_tr_26538470.mp3	3528
common_voice_tr_32938246.mp3	2628
common_voice_tr_35624144.mp3	1008
common_voice_tr_17911105.mp3	2904
common_voice_tr_30460515.mp3	3600
common_voice_tr_29493698.mp3	3348
common_voice_tr_38125914.mp3	2376
common_voice_tr_17361509.mp3	3960
common_voice_tr_38029660.mp3	2988
common_voice_tr_28884780.mp3	2556
common_voice_tr_29511891.mp3	2808
common_voice_tr_26535836.mp3	2484
common_voice_tr_34465316.mp3	2160
common_voice_tr_28860042.mp3	4320
common_voice_tr_19022789.mp3	5016
common_voice_tr_38370635.mp3	3276
common_voice_tr_26570599.mp3	1872
common_voice_tr_26991760.mp3	2520
common_voice_tr_36413072.mp3	4464
common_voice_tr_30461245.mp3	2340
common_voice_tr_27197205.mp3	3276
common_voice_tr_34515682.mp3	4500
common_voice_tr_35174275.mp3	3744
common_voice_tr_17526256.mp3	3024
common_voice_tr_34517677.mp3	7236
common_voice_tr_26538705.mp3	4572
common_voice_tr_28857561.mp3	3600
common_voice_tr_34514140.mp3	4176
common_voice_tr_38010754.mp3	4716
common_voice_tr_17532790.mp3	3936
common_voice_tr_18895921.mp3	2016
common_voice_tr_18413652.mp3	8616
common_voice_tr_32957920.mp3	3420
common_voice_tr_37984141.mp3	2376
common_voice_tr_19650114.mp3	3960
common_voice_tr_21317855.mp3	2784
common_voice_tr_30461416.mp3	2628
common_voice_tr_38403068.mp3	3528
common_voice_tr_30368575.mp3	7308
common_voice_tr_36586001.mp3	4212
common_voice_tr_18379916.mp3	4896
common_voice_tr_38093262.mp3	1800
common_voice_tr_38320373.mp3	6480
common_voice_tr_28846918.mp3	1620
common_voice_tr_19302443.mp3	4416
common_voice_tr_26561900.mp3	1476
common_voice_tr_28891247.mp3	10008
common_voice_tr_21614193.mp3	4920
common_voice_tr_40109357.mp3	7200
common_voice_tr_34433707.mp3	3168
common_voice_tr_21461949.mp3	2544
common_voice_tr_32940585.mp3	2628
common_voice_tr_36826730.mp3	6300
common_voice_tr_32829709.mp3	2772
common_voice_tr_18684986.mp3	5496
common_voice_tr_29902613.mp3	2124
common_voice_tr_25225250.mp3	3348
common_voice_tr_38117270.mp3	3708
common_voice_tr_25754220.mp3	6156
common_voice_tr_32290478.mp3	2340
common_voice_tr_40859819.mp3	4536
common_voice_tr_27507408.mp3	4176
common_voice_tr_25867320.mp3	6048
common_voice_tr_34816717.mp3	2268
common_voice_tr_26538690.mp3	864
common_voice_tr_32894500.mp3	2376
common_voice_tr_26561972.mp3	1332
common_voice_tr_38073490.mp3	2916
common_voice_tr_30341599.mp3	3276
common_voice_tr_30409367.mp3	3456
common_voice_tr_30357120.mp3	2700
common_voice_tr_38067105.mp3	2088
common_voice_tr_17553504.mp3	4536
common_voice_tr_36432781.mp3	4176
common_voice_tr_37323216.mp3	2628
common_voice_tr_32939256.mp3	2196
common_voice_tr_18468751.mp3	4296
common_voice_tr_27394613.mp3	4248
common_voice_tr_32960074.mp3	2700
common_voice_tr_32945800.mp3	3420
common_voice_tr_36406372.mp3	2268
common_voice_tr_35265371.mp3	6948
common_voice_tr_38119380.mp3	3816
common_voice_tr_30476083.mp3	2340
common_voice_tr_38695905.mp3	4608
common_voice_tr_31038353.mp3	5076
common_voice_tr_28856789.mp3	3240
common_voice_tr_35215904.mp3	1476
common_voice_tr_26529985.mp3	1620
common_voice_tr_21478681.mp3	3096
common_voice_tr_36559980.mp3	3060
common_voice_tr_28334220.mp3	1620
common_voice_tr_18076903.mp3	4176
common_voice_tr_37994205.mp3	2880
common_voice_tr_37894075.mp3	3420
common_voice_tr_21657611.mp3	4056
common_voice_tr_36406083.mp3	2700
common_voice_tr_27646637.mp3	2844
common_voice_tr_35263123.mp3	2520
common_voice_tr_21308286.mp3	4104
common_voice_tr_30440663.mp3	2196
common_voice_tr_20755352.mp3	3264
common_voice_tr_38007740.mp3	2160
common_voice_tr_18440000.mp3	3744
common_voice_tr_21461937.mp3	4224
common_voice_tr_35983242.mp3	2448
common_voice_tr_28857636.mp3	4320
common_voice_tr_26533924.mp3	1368
common_voice_tr_38591090.mp3	6480
common_voice_tr_38100118.mp3	2088
common_voice_tr_20759555.mp3	3864
common_voice_tr_26636951.mp3	2340
common_voice_tr_38035925.mp3	2016
common_voice_tr_38171231.mp3	7740
common_voice_tr_36432961.mp3	8028
common_voice_tr_36306971.mp3	2448
common_voice_tr_30461434.mp3	3528
common_voice_tr_36407965.mp3	2628
common_voice_tr_28904448.mp3	3096
common_voice_tr_21360926.mp3	3816
common_voice_tr_37300378.mp3	3060
common_voice_tr_36439372.mp3	3960
common_voice_tr_34484411.mp3	2196
common_voice_tr_25211881.mp3	3816
common_voice_tr_26563502.mp3	1332
common_voice_tr_38336264.mp3	5040
common_voice_tr_30439150.mp3	2376
common_voice_tr_38380518.mp3	2988
common_voice_tr_21462519.mp3	3864
common_voice_tr_36560263.mp3	3420
common_voice_tr_30440861.mp3	2520
common_voice_tr_26538535.mp3	1332
common_voice_tr_24505942.mp3	3924
common_voice_tr_17532814.mp3	5904
common_voice_tr_34518587.mp3	5616
common_voice_tr_30399492.mp3	2700
common_voice_tr_33893728.mp3	6408
common_voice_tr_21679770.mp3	10824
common_voice_tr_30418837.mp3	5040
common_voice_tr_25705029.mp3	3744
common_voice_tr_40627868.mp3	4068
common_voice_tr_29499655.mp3	3636
common_voice_tr_21461369.mp3	3216
common_voice_tr_28861507.mp3	2880
common_voice_tr_24970554.mp3	3744
common_voice_tr_40109325.mp3	4248
common_voice_tr_17443801.mp3	3384
common_voice_tr_25100475.mp3	7956
common_voice_tr_26530103.mp3	1764
common_voice_tr_29513378.mp3	3060
common_voice_tr_24993632.mp3	4824
common_voice_tr_25543614.mp3	4860
common_voice_tr_34389232.mp3	3780
common_voice_tr_30390101.mp3	2880
common_voice_tr_30462246.mp3	4716
common_voice_tr_18373800.mp3	4536
common_voice_tr_38100408.mp3	2268
common_voice_tr_18379776.mp3	4176
common_voice_tr_17525427.mp3	3336
common_voice_tr_25281013.mp3	4176
common_voice_tr_30694968.mp3	1728
common_voice_tr_27198213.mp3	2088
common_voice_tr_18278598.mp3	5376
common_voice_tr_28146862.mp3	2628
common_voice_tr_22400580.mp3	2544
common_voice_tr_38601422.mp3	4536
common_voice_tr_37962734.mp3	5220
common_voice_tr_29511769.mp3	2520
common_voice_tr_30401300.mp3	3708
common_voice_tr_30370744.mp3	3420
common_voice_tr_36442500.mp3	2088
common_voice_tr_35176264.mp3	3204
common_voice_tr_37915879.mp3	2088
common_voice_tr_19878362.mp3	4776
common_voice_tr_38264473.mp3	3060
common_voice_tr_30521431.mp3	1368
common_voice_tr_32919098.mp3	2556
common_voice_tr_40182352.mp3	7956
common_voice_tr_36585719.mp3	2052
common_voice_tr_30352827.mp3	2736
common_voice_tr_26072486.mp3	3420
common_voice_tr_30437275.mp3	3600
common_voice_tr_30463807.mp3	2340
common_voice_tr_19803229.mp3	4056
common_voice_tr_28857885.mp3	4248
common_voice_tr_26676955.mp3	2016
common_voice_tr_37655949.mp3	2556
common_voice_tr_38245364.mp3	1836
common_voice_tr_20354463.mp3	4656
common_voice_tr_34387257.mp3	2376
common_voice_tr_19291961.mp3	4104
common_voice_tr_29579197.mp3	3168
common_voice_tr_21367930.mp3	4608
common_voice_tr_36436885.mp3	2196
common_voice_tr_17760322.mp3	4656
common_voice_tr_30392099.mp3	2520
common_voice_tr_30412049.mp3	2880
common_voice_tr_36408614.mp3	1836
common_voice_tr_38125824.mp3	2520
common_voice_tr_34602519.mp3	2988
common_voice_tr_26563765.mp3	5040
common_voice_tr_32953032.mp3	2448
common_voice_tr_24997709.mp3	3636
common_voice_tr_27208186.mp3	4464
common_voice_tr_17373086.mp3	4464
common_voice_tr_30407976.mp3	2052
common_voice_tr_30370425.mp3	2520
common_voice_tr_35268679.mp3	1116
common_voice_tr_36027428.mp3	3528
common_voice_tr_38103782.mp3	5868
common_voice_tr_32882302.mp3	2700
common_voice_tr_38346218.mp3	3816
common_voice_tr_21478723.mp3	4584
common_voice_tr_28516028.mp3	2988
common_voice_tr_32921106.mp3	2988
common_voice_tr_38117175.mp3	5868
common_voice_tr_40859024.mp3	3528
common_voice_tr_38313605.mp3	2736
common_voice_tr_26561742.mp3	684
common_voice_tr_32933696.mp3	2556
common_voice_tr_29860288.mp3	5508
common_voice_tr_24942690.mp3	3960
common_voice_tr_29800240.mp3	4716
common_voice_tr_30509938.mp3	2160
common_voice_tr_35242510.mp3	2088
common_voice_tr_32891005.mp3	2988
common_voice_tr_32931563.mp3	3456
common_voice_tr_26529722.mp3	1872
common_voice_tr_38370649.mp3	2520
common_voice_tr_36585420.mp3	2664
common_voice_tr_30549521.mp3	2160
common_voice_tr_36557535.mp3	5472
common_voice_tr_29290000.mp3	1728
common_voice_tr_25210001.mp3	6660
common_voice_tr_19291883.mp3	3600
common_voice_tr_32882492.mp3	2736
common_voice_tr_26531831.mp3	1044
common_voice_tr_30368656.mp3	2880
common_voice_tr_38100233.mp3	3528
common_voice_tr_20416282.mp3	4584
common_voice_tr_18054852.mp3	5280
common_voice_tr_30401368.mp3	2880
common_voice_tr_32923863.mp3	3600
common_voice_tr_18731969.mp3	2976
common_voice_tr_39721543.mp3	3816
common_voice_tr_36406323.mp3	2700
common_voice_tr_38277372.mp3	3708
common_voice_tr_40101950.mp3	2916
common_voice_tr_36439990.mp3	3816
common_voice_tr_30329525.mp3	5256
common_voice_tr_26569055.mp3	4716
common_voice_tr_27197141.mp3	4068
common_voice_tr_17427045.mp3	4104
common_voice_tr_32901179.mp3	3348
common_voice_tr_30333965.mp3	2520
common_voice_tr_37556406.mp3	3096
common_voice_tr_20482963.mp3	4104
common_voice_tr_30437134.mp3	6300
common_voice_tr_39794750.mp3	6588
common_voice_tr_28876377.mp3	2196
common_voice_tr_28090830.mp3	5616
common_voice_tr_26563782.mp3	1764
common_voice_tr_36443410.mp3	2448
common_voice_tr_38132359.mp3	3456
common_voice_tr_30583974.mp3	3060
common_voice_tr_32923397.mp3	2520
common_voice_tr_20433470.mp3	3120
common_voice_tr_32565861.mp3	1908
common_voice_tr_37380661.mp3	1908
common_voice_tr_38384187.mp3	2736
common_voice_tr_36439862.mp3	2088
common_voice_tr_28865198.mp3	5940
common_voice_tr_30318296.mp3	4968
common_voice_tr_17528269.mp3	4176
common_voice_tr_30593883.mp3	2088
common_voice_tr_30355490.mp3	4356
common_voice_tr_30510206.mp3	1548
common_voice_tr_30381180.mp3	3096
common_voice_tr_30392085.mp3	8388
common_voice_tr_37140518.mp3	5076
common_voice_tr_36560642.mp3	3492
common_voice_tr_28864507.mp3	3780
common_voice_tr_29580186.mp3	1800
common_voice_tr_30384987.mp3	3276
common_voice_tr_33893356.mp3	5400
common_voice_tr_35176254.mp3	6804
common_voice_tr_37915648.mp3	2340
common_voice_tr_36443459.mp3	2268
common_voice_tr_38125827.mp3	3636
common_voice_tr_18440047.mp3	4176
common_voice_tr_38509398.mp3	3240
common_voice_tr_24888036.mp3	3492
common_voice_tr_34459457.mp3	3888
common_voice_tr_30439158.mp3	3564
common_voice_tr_21440910.mp3	4440
common_voice_tr_35707445.mp3	2196
common_voice_tr_32170615.mp3	1908
common_voice_tr_28868497.mp3	3456
common_voice_tr_19477453.mp3	2664
common_voice_tr_20566313.mp3	4416
common_voice_tr_25273792.mp3	4068
common_voice_tr_34601122.mp3	3600
common_voice_tr_18313172.mp3	4896
common_voice_tr_37035020.mp3	2520
common_voice_tr_21623436.mp3	4056
common_voice_tr_32891236.mp3	2268
common_voice_tr_21440979.mp3	2808
common_voice_tr_30330148.mp3	3996
common_voice_tr_38336538.mp3	3276
